208131,THE OCCUPIER,No. Broad Street Nimfa Plaza EN /0063A/Suite A /08,Broad Street,AM/CO9/TR/ MINFA 2 ESTATE/0063A/Suite A /08,C09 - LOKOGOMA,SPLITTED,COMMERCIAL,LOKOGOMA,"190,476","7,619.04","35,359.96","3,536.00","46,514",NULL,AMAC 1,ACTIVE
207940,THE OCCUPIER,No. Broad Street Nimfa Plaza EN /0063B,Broad Street,AM/CO9/TR/ MINFA 2 ESTATE/0063A,C09 - LOKOGOMA,SPLITTED,COMMERCIAL,LOKOGOMA,"190,476","7,619.04","35,359.96","3,536.00","46,514",NULL,AMAC 1,ACTIVE
208133,THE OCCUPIER,No. Broad Street Nimfa Plaza EN /0063B,Broad Street,AM/CO9/TR/ MINFA 2 ESTATE/0063A,C09 - LOKOGOMA,SPLITTED,COMMERCIAL,LOKOGOMA,"190,476","7,619.04","35,359.96","3,536.00","46,514",NULL,AMAC 1,ACTIVE
207941,THE OCCUPIER,No. Broad Street Nimfa Plaza EN /0063C,Broad Street,AM/CO9/TR/ MINFA 2 ESTATE/0063B,C09 - LOKOGOMA,SPLITTED,COMMERCIAL,LOKOGOMA,"190,476","7,619.04","35,359.96","3,536.00","46,514",NULL,AMAC 1,ACTIVE
208134,THE OCCUPIER,No. Broad Street Nimfa Plaza EN /0063C,Broad Street,AM/CO9/TR/ MINFA 2 ESTATE/0063B,C09 - LOKOGOMA,SPLITTED,COMMERCIAL,LOKOGOMA,"190,476","7,619.04","35,359.96","3,536.00","46,514",NULL,AMAC 1,ACTIVE
71263,THE OCCUPIER,No. C 1 Kenneth Ojo Street,Kenneth Ojo Street,AM CO9/TR/S. LINGO ESTATE/0172,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"609,524","24,380.96","113,152.04","11,315.20","148,848",NULL,AMAC 1,ACTIVE
70664,THE OCCUPIER,No. C 10A FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0010/A,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"390,762","15,630.48","72,541.06","7,254.11","95,425",NULL,AMAC 1,ACTIVE
70665,THE OCCUPIER,No. C 10B FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0010/B,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"390,762","15,630.48","72,541.06","7,254.11","95,425",NULL,AMAC 1,ACTIVE
71262,THE OCCUPIER,No. C 11 Kenneth Ojo Street,Kenneth Ojo Street,AM CO9/TR/S. LINGO ESTATE/0169,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"609,524","24,380.96","113,152.04","11,315.20","148,848",NULL,AMAC 1,ACTIVE
70666,THE OCCUPIER,No. C 11A FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0011/A,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"390,762","15,630.48","72,541.06","7,254.11","95,425",NULL,AMAC 1,ACTIVE
70667,THE OCCUPIER,No. C 11B FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0011/B,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"390,762","15,630.48","72,541.06","7,254.11","95,425",NULL,AMAC 1,ACTIVE
70668,THE OCCUPIER,No. C 12A FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0012/A,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"390,762","15,630.48","72,541.06","7,254.11","95,425",NULL,AMAC 1,ACTIVE
70669,THE OCCUPIER,No. C 12B FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0012/B,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"390,762","15,630.48","72,541.06","7,254.11","95,425",NULL,AMAC 1,ACTIVE
70670,THE OCCUPIER,No. C 13A FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0013/A,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"390,762","15,630.48","72,541.06","7,254.11","95,425",NULL,AMAC 1,ACTIVE
70671,THE OCCUPIER,No. C 13B FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0013/B,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"390,762","15,630.48","72,541.06","7,254.11","95,425",NULL,AMAC 1,ACTIVE
70672,THE OCCUPIER,No. C 14A FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0014/A,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"390,762","15,630.48","72,541.06","7,254.11","95,425",NULL,AMAC 1,ACTIVE
70673,THE OCCUPIER,No. C 14B FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0014/B,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"390,762","15,630.48","72,541.06","7,254.11","95,425",NULL,AMAC 1,ACTIVE
70674,THE OCCUPIER,No. C 15A FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0015/A,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"390,762","15,630.48","72,541.06","7,254.11","95,425",NULL,AMAC 1,ACTIVE
70675,THE OCCUPIER,No. C 15B FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0015/B,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"390,762","15,630.48","72,541.06","7,254.11","95,425",NULL,AMAC 1,ACTIVE
70676,THE OCCUPIER,No. C 16A FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0016/A,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"390,762","15,630.48","72,541.06","7,254.11","95,425",NULL,AMAC 1,ACTIVE
70677,THE OCCUPIER,No. C 16B FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0016/B,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"390,762","15,630.48","72,541.06","7,254.11","95,425",NULL,AMAC 1,ACTIVE
70678,THE OCCUPIER,No. C 17A FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0017/A,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"390,762","15,630.48","72,541.06","7,254.11","95,425",NULL,AMAC 1,ACTIVE
70679,THE OCCUPIER,No. C 17B FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0017/B,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"390,762","15,630.48","72,541.06","7,254.11","95,425",NULL,AMAC 1,ACTIVE
70680,THE OCCUPIER,No. C 18A FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0018/A,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"390,762","15,630.48","72,541.06","7,254.11","95,425",NULL,AMAC 1,ACTIVE
70681,THE OCCUPIER,No. C 18B FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0018/B,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"390,762","15,630.48","72,541.06","7,254.11","95,425",NULL,AMAC 1,ACTIVE
70682,THE OCCUPIER,No. C 19A FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0019/A,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"390,762","15,630.48","72,541.06","7,254.11","95,425",NULL,AMAC 1,ACTIVE
70683,THE OCCUPIER,No. C 19B FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0019/B,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"390,762","15,630.48","72,541.06","7,254.11","95,425",NULL,AMAC 1,ACTIVE
70648,THE OCCUPIER,No. C 1A FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0001/A,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"390,762","15,630.48","72,541.06","7,254.11","95,425",NULL,AMAC 1,ACTIVE
70649,THE OCCUPIER,No. C 1B FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0001/B,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"390,762","15,630.48","72,541.06","7,254.11","95,425",NULL,AMAC 1,ACTIVE
70650,THE OCCUPIER,No. C 2A FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0002/A,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"390,762","15,630.48","72,541.06","7,254.11","95,425",NULL,AMAC 1,ACTIVE
70651,THE OCCUPIER,No. C 2B FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0002/B,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"390,762","15,630.48","72,541.06","7,254.11","95,425",NULL,AMAC 1,ACTIVE
71264,THE OCCUPIER,No. C 3 Kenneth Ojo Street,Kenneth Ojo Street,AM CO9/TR/S. LINGO ESTATE/0174,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"609,524","24,380.96","113,152.04","11,315.20","148,848",NULL,AMAC 1,ACTIVE
70652,THE OCCUPIER,No. C 3A FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0003/A,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"390,762","15,630.48","72,541.06","7,254.11","95,425",NULL,AMAC 1,ACTIVE
70653,THE OCCUPIER,No. C 3B FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0003/B,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"390,762","15,630.48","72,541.06","7,254.11","95,425",NULL,AMAC 1,ACTIVE
71265,THE OCCUPIER,No. C 4 Kenneth Ojo Street,Kenneth Ojo Street,AM CO9/TR/S. LINGO ESTATE/0175,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"609,524","24,380.96","113,152.04","11,315.20","148,848",NULL,AMAC 1,ACTIVE
70654,THE OCCUPIER,No. C 4A FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0004/A,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"390,762","15,630.48","72,541.06","7,254.11","95,425",NULL,AMAC 1,ACTIVE
70655,THE OCCUPIER,No. C 4B FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0004/B,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"390,762","15,630.48","72,541.06","7,254.11","95,425",NULL,AMAC 1,ACTIVE
71259,THE OCCUPIER,No. C 6 Kenneth Ojo Street,Kenneth Ojo Street,AM CO9/TR/S. LINGO ESTATE/0166,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"609,524","24,380.96","113,152.04","11,315.20","148,848",NULL,AMAC 1,ACTIVE
70656,THE OCCUPIER,No. C 6A FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0006/A,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"390,762","15,630.48","72,541.06","7,254.11","95,425",NULL,AMAC 1,ACTIVE
70657,THE OCCUPIER,No. C 6B FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0006/B,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"390,762","15,630.48","72,541.06","7,254.11","95,425",NULL,AMAC 1,ACTIVE
71258,THE OCCUPIER,No. C 7 Kenneth Ojo Street,Kenneth Ojo Street,AM CO9/TR/S. LINGO ESTATE/0165,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"609,524","24,380.96","113,152.04","11,315.20","148,848",NULL,AMAC 1,ACTIVE
70658,THE OCCUPIER,No. C 7A FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0007/A,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"390,762","15,630.48","72,541.06","7,254.11","95,425",NULL,AMAC 1,ACTIVE
70659,THE OCCUPIER,No. C 7B FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0007/B,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"390,762","15,630.48","72,541.06","7,254.11","95,425",NULL,AMAC 1,ACTIVE
71261,THE OCCUPIER,No. C 8 Kenneth Ojo Street,Kenneth Ojo Street,AM CO9/TR/S. LINGO ESTATE/0168,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"609,524","24,380.96","113,152.04","11,315.20","148,848",NULL,AMAC 1,ACTIVE
70660,THE OCCUPIER,No. C 8A FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0008/A,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"390,762","15,630.48","72,541.06","7,254.11","95,425",NULL,AMAC 1,ACTIVE
70661,THE OCCUPIER,No. C 8B FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0008/B,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"390,762","15,630.48","72,541.06","7,254.11","95,425",NULL,AMAC 1,ACTIVE
71260,THE OCCUPIER,No. C 9 Kenneth Ojo Street,Kenneth Ojo Street,AM CO9/TR/S. LINGO ESTATE/0167,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"609,524","24,380.96","113,152.04","11,315.20","148,848",NULL,AMAC 1,ACTIVE
70662,THE OCCUPIER,No. C 9A FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0009/A,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"390,762","15,630.48","72,541.06","7,254.11","95,425",NULL,AMAC 1,ACTIVE
70663,THE OCCUPIER,No. C 9B FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0009/B,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"390,762","15,630.48","72,541.06","7,254.11","95,425",NULL,AMAC 1,ACTIVE
71252,THE OCCUPIER,No. C Kenneth Ojo Street,Kenneth Ojo Street,AM CO9/TR/S. LINGO ESTATE/0157,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"380,952","15,238.08","70,719.93","7,071.99","93,030",NULL,AMAC 1,ACTIVE
71253,THE OCCUPIER,No. C Kenneth Ojo Street,Kenneth Ojo Street,AM CO9/TR/S. LINGO ESTATE/0158,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"533,333","21,333.32","99,007.94","9,900.79","130,242",NULL,AMAC 1,ACTIVE
71254,THE OCCUPIER,No. C Kenneth Ojo Street,Kenneth Ojo Street,AM CO9/TR/S. LINGO ESTATE/0160,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"609,524","24,380.96","113,152.04","11,315.20","148,848",NULL,AMAC 1,ACTIVE
71255,THE OCCUPIER,No. C Kenneth Ojo Street,Kenneth Ojo Street,AM CO9/TR/S. LINGO ESTATE/0162,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"1,523,810","60,952.40","282,880.09","28,288.01","372,120",NULL,AMAC 1,ACTIVE
207935,THE OCCUPIER,No. C Kenneth Ojo Street EN /0159,C Kenneth Ojo Street,AM CO9/TR/S. LINGO ESTATE/0159,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"609,524","24,380.96","113,152.04","11,315.20","148,848",NULL,AMAC 1,ACTIVE
208128,THE OCCUPIER,No. C Kenneth Ojo Street EN /0159,C Kenneth Ojo Street,AM CO9/TR/S. LINGO ESTATE/0159,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"609,524","24,380.96","113,152.04","11,315.20","148,848",NULL,AMAC 1,ACTIVE
207936,THE OCCUPIER,No. C Kenneth Ojo Street EN /0161,C Kenneth Ojo Street,AM CO9/TR/S. LINGO ESTATE/0161,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"609,524","24,380.96","113,152.04","11,315.20","148,848",NULL,AMAC 1,ACTIVE
208129,THE OCCUPIER,No. C Kenneth Ojo Street EN /0161,C Kenneth Ojo Street,AM CO9/TR/S. LINGO ESTATE/0161,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"609,524","24,380.96","113,152.04","11,315.20","148,848",NULL,AMAC 1,ACTIVE
207937,THE OCCUPIER,No. C Kenneth Ojo Street EN /0170,C Kenneth Ojo Street,AM CO9/TR/S. LINGO ESTATE/0170,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"609,524","24,380.96","113,152.04","11,315.20","148,848",NULL,AMAC 1,ACTIVE
208130,THE OCCUPIER,No. C Kenneth Ojo Street EN /0170,C Kenneth Ojo Street,AM CO9/TR/S. LINGO ESTATE/0170,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"609,524","24,380.96","113,152.04","11,315.20","148,848",NULL,AMAC 1,ACTIVE
70684,THE OCCUPIER,No. E 1 FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0001,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"406,762","16,270.48","75,511.30","7,551.13","99,332",NULL,AMAC 1,ACTIVE
70693,THE OCCUPIER,No. E 10 FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0010,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"406,762","16,270.48","75,511.30","7,551.13","99,332",NULL,AMAC 1,ACTIVE
70694,THE OCCUPIER,No. E 11 FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0011,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"406,762","16,270.48","75,511.30","7,551.13","99,332",NULL,AMAC 1,ACTIVE
70695,THE OCCUPIER,No. E 12 FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0012,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"406,762","16,270.48","75,511.30","7,551.13","99,332",NULL,AMAC 1,ACTIVE
70696,THE OCCUPIER,No. E 13 FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0013,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"406,762","16,270.48","75,511.30","7,551.13","99,332",NULL,AMAC 1,ACTIVE
70697,THE OCCUPIER,No. E 15 FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0015,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"406,762","16,270.48","75,511.30","7,551.13","99,332",NULL,AMAC 1,ACTIVE
70698,THE OCCUPIER,No. E 16 FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0016,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"406,762","16,270.48","75,511.30","7,551.13","99,332",NULL,AMAC 1,ACTIVE
70699,THE OCCUPIER,No. E 17 FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0017,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"406,762","16,270.48","75,511.30","7,551.13","99,332",NULL,AMAC 1,ACTIVE
70700,THE OCCUPIER,No. E 18 FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0018,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"406,762","16,270.48","75,511.30","7,551.13","99,332",NULL,AMAC 1,ACTIVE
70701,THE OCCUPIER,No. E 19 FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0019,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"406,762","16,270.48","75,511.30","7,551.13","99,332",NULL,AMAC 1,ACTIVE
70685,THE OCCUPIER,No. E 2 FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0002,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"406,762","16,270.48","75,511.30","7,551.13","99,332",NULL,AMAC 1,ACTIVE
70702,THE OCCUPIER,No. E 20 FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0020,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"406,762","16,270.48","75,511.30","7,551.13","99,332",NULL,AMAC 1,ACTIVE
70703,THE OCCUPIER,No. E 21 FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0021,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"406,762","16,270.48","75,511.30","7,551.13","99,332",NULL,AMAC 1,ACTIVE
70704,THE OCCUPIER,No. E 22 FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0022,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"406,762","16,270.48","75,511.30","7,551.13","99,332",NULL,AMAC 1,ACTIVE
70705,THE OCCUPIER,No. E 22 FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0022,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"406,762","16,270.48","75,511.30","7,551.13","99,332",NULL,AMAC 1,ACTIVE
70706,THE OCCUPIER,No. E 23 FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0023,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"406,762","16,270.48","75,511.30","7,551.13","99,332",NULL,AMAC 1,ACTIVE
70707,THE OCCUPIER,No. E 24 FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0024,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"406,762","16,270.48","75,511.30","7,551.13","99,332",NULL,AMAC 1,ACTIVE
70708,THE OCCUPIER,No. E 25 FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0025,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"406,762","16,270.48","75,511.30","7,551.13","99,332",NULL,AMAC 1,ACTIVE
70709,THE OCCUPIER,No. E 26 FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0026,C09 - LOKOGOMA,SPLITTED,COMMERCIAL,LOKOGOMA,"406,762","16,270.48","75,511.30","7,551.13","99,332",NULL,AMAC 1,ACTIVE
70710,THE OCCUPIER,No. E 27 FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0027,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"406,762","16,270.48","75,511.30","7,551.13","99,332",NULL,AMAC 1,ACTIVE
70711,THE OCCUPIER,No. E 28 FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0028,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"406,762","16,270.48","75,511.30","7,551.13","99,332",NULL,AMAC 1,ACTIVE
70712,THE OCCUPIER,No. E 29 FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0029,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"406,762","16,270.48","75,511.30","7,551.13","99,332",NULL,AMAC 1,ACTIVE
70686,THE OCCUPIER,No. E 3 FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0003,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"406,762","16,270.48","75,511.30","7,551.13","99,332",NULL,AMAC 1,ACTIVE
70713,THE OCCUPIER,No. E 30 FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0030,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"406,762","16,270.48","75,511.30","7,551.13","99,332",NULL,AMAC 1,ACTIVE
70714,THE OCCUPIER,No. E 31 FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0031,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"406,762","16,270.48","75,511.30","7,551.13","99,332",NULL,AMAC 1,ACTIVE
70715,THE OCCUPIER,No. E 32 FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0032,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"406,762","16,270.48","75,511.30","7,551.13","99,332",NULL,AMAC 1,ACTIVE
70716,THE OCCUPIER,No. E 33 FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0033,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"406,762","16,270.48","75,511.30","7,551.13","99,332",NULL,AMAC 1,ACTIVE
70717,THE OCCUPIER,No. E 34 FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0034,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"406,762","16,270.48","75,511.30","7,551.13","99,332",NULL,AMAC 1,ACTIVE
70718,THE OCCUPIER,No. E 35 FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0035,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"406,762","16,270.48","75,511.30","7,551.13","99,332",NULL,AMAC 1,ACTIVE
70719,THE OCCUPIER,No. E 36 FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0036,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"406,762","16,270.48","75,511.30","7,551.13","99,332",NULL,AMAC 1,ACTIVE
70720,THE OCCUPIER,No. E 37 FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0037,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"406,762","16,270.48","75,511.30","7,551.13","99,332",NULL,AMAC 1,ACTIVE
70721,THE OCCUPIER,No. E 38 FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0038,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"406,762","16,270.48","75,511.30","7,551.13","99,332",NULL,AMAC 1,ACTIVE
70722,THE OCCUPIER,No. E 39 FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0039,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"406,762","16,270.48","75,511.30","7,551.13","99,332",NULL,AMAC 1,ACTIVE
70687,THE OCCUPIER,No. E 4 FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0004,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"406,762","16,270.48","75,511.30","7,551.13","99,332",NULL,AMAC 1,ACTIVE
70723,THE OCCUPIER,No. E 40 FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0040,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"406,762","16,270.48","75,511.30","7,551.13","99,332",NULL,AMAC 1,ACTIVE
70688,THE OCCUPIER,No. E 5 FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0005,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"406,762","16,270.48","75,511.30","7,551.13","99,332",NULL,AMAC 1,ACTIVE
70689,THE OCCUPIER,No. E 6 FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0006,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"406,762","16,270.48","75,511.30","7,551.13","99,332",NULL,AMAC 1,ACTIVE
70690,THE OCCUPIER,No. E 7 FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0007,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"406,762","16,270.48","75,511.30","7,551.13","99,332",NULL,AMAC 1,ACTIVE
70691,THE OCCUPIER,No. E 8 FRSC Estate,FRSC Estate,AM/C09/TR/FRSC EST/0008,C09 - LOKOGOMA,SPLITTED,RESIDENTIAL,LOKOGOMA,"406,762","16,270.48","75,511.30","7,551.13","99,332",NULL,AMAC 1,ACTIVE
